Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Label,clean_punctuation,clean_lower,clean_number,token_data,clean_xstopwords,clean_stemmed,clean_lemmatized1,clean_lemmatized2
934,B000ER6YO0,A3NXCL9NJTL3TF,Target Shopaholic,0,0,5,1286496000,50 calories of yumminess,"This tastes so good that apparently our cat thinks so too -- he's constantly poking his furry face around every time we pop open one of these. There is absolutely nothing bad to say about these. I know some people have complained about the poor packaging but I believe that must've been fixed b/c I've not had any problems at all -- in fact, they securely bubble wrap these, then place them in an air-cushioned box and it all arrives perfectly every time.",very positive,This tastes so good that apparently our cat thinks so too  hes constantly poking his furry face around every time we pop open one of these There is absolutely nothing bad to say about these I know some people have complained about the poor packaging but I believe that mustve been fixed bc Ive not had any problems at all  in fact they securely bubble wrap these then place them in an aircushioned box and it all arrives perfectly every time,this tastes so good that apparently our cat thinks so too  hes constantly poking his furry face around every time we pop open one of these there is absolutely nothing bad to say about these i know some people have complained about the poor packaging but i believe that mustve been fixed bc ive not had any problems at all  in fact they securely bubble wrap these then place them in an aircushioned box and it all arrives perfectly every time,this tastes so good that apparently our cat thinks so too  hes constantly poking his furry face around every time we pop open one of these there is absolutely nothing bad to say about these i know some people have complained about the poor packaging but i believe that mustve been fixed bc ive not had any problems at all  in fact they securely bubble wrap these then place them in an aircushioned box and it all arrives perfectly every time,"['this', 'tastes', 'so', 'good', 'that', 'apparently', 'our', 'cat', 'thinks', 'so', 'too', 'hes', 'constantly', 'poking', 'his', 'furry', 'face', 'around', 'every', 'time', 'we', 'pop', 'open', 'one', 'of', 'these', 'there', 'is', 'absolutely', 'nothing', 'bad', 'to', 'say', 'about', 'these', 'i', 'know', 'some', 'people', 'have', 'complained', 'about', 'the', 'poor', 'packaging', 'but', 'i', 'believe', 'that', 'mustve', 'been', 'fixed', 'bc', 'ive', 'not', 'had', 'any', 'problems', 'at', 'all', 'in', 'fact', 'they', 'securely', 'bubble', 'wrap', 'these', 'then', 'place', 'them', 'in', 'an', 'aircushioned', 'box', 'and', 'it', 'all', 'arrives', 'perfectly', 'every', 'time']","['tastes', 'good', 'apparently', 'cat', 'thinks', 'hes', 'constantly', 'poking', 'furry', 'face', 'around', 'every', 'time', 'pop', 'open', 'one', 'absolutely', 'nothing', 'bad', 'say', 'know', 'people', 'complained', 'poor', 'packaging', 'believe', 'mustve', 'fixed', 'bc', 'ive', 'problems', 'fact', 'securely', 'bubble', 'wrap', 'place', 'aircushioned', 'box', 'arrives', 'perfectly', 'every', 'time']","['tast', 'good', 'appar', 'cat', 'think', 'he', 'constantli', 'poke', 'furri', 'face', 'around', 'everi', 'time', 'pop', 'open', 'one', 'absolut', 'noth', 'bad', 'say', 'know', 'peopl', 'complain', 'poor', 'packag', 'believ', 'mustv', 'fix', 'bc', 'ive', 'problem', 'fact', 'secur', 'bubbl', 'wrap', 'place', 'aircushion', 'box', 'arriv', 'perfectli', 'everi', 'time']","['taste', 'good', 'apparently', 'cat', 'think', 'he', 'constantly', 'poking', 'furry', 'face', 'around', 'every', 'time', 'pop', 'open', 'one', 'absolutely', 'nothing', 'bad', 'say', 'know', 'people', 'complained', 'poor', 'packaging', 'believe', 'mustve', 'fixed', 'bc', 'ive', 'problem', 'fact', 'securely', 'bubble', 'wrap', 'place', 'aircushioned', 'box', 'arrives', 'perfectly', 'every', 'time']","['tast', 'good', 'appar', 'cat', 'think', 'he', 'constantli', 'poke', 'furri', 'face', 'around', 'everi', 'time', 'pop', 'open', 'one', 'absolut', 'noth', 'bad', 'say', 'know', 'peopl', 'complain', 'poor', 'packag', 'believ', 'mustv', 'fix', 'bc', 'ive', 'problem', 'fact', 'secur', 'bubbl', 'wrap', 'place', 'aircushion', 'box', 'arriv', 'perfectli', 'everi', 'time']"
935,B000ER6YO0,ATIHDHZYNQ0EI,"Kristen O'donnell ""twinsmom""",0,0,5,1270425600,Organic and tasty.,"I have 12 month olds and no time to write a great review, but they like all the flavors, the textures are great, and the jars open easily. Great on the go snack.",very positive,I have 12 month olds and no time to write a great review but they like all the flavors the textures are great and the jars open easily Great on the go snack,i have 12 month olds and no time to write a great review but they like all the flavors the textures are great and the jars open easily great on the go snack,i have  month olds and no time to write a great review but they like all the flavors the textures are great and the jars open easily great on the go snack,"['i', 'have', 'month', 'olds', 'and', 'no', 'time', 'to', 'write', 'a', 'great', 'review', 'but', 'they', 'like', 'all', 'the', 'flavors', 'the', 'textures', 'are', 'great', 'and', 'the', 'jars', 'open', 'easily', 'great', 'on', 'the', 'go', 'snack']","['month', 'olds', 'time', 'write', 'great', 'review', 'like', 'flavors', 'textures', 'great', 'jars', 'open', 'easily', 'great', 'go', 'snack']","['month', 'old', 'time', 'write', 'great', 'review', 'like', 'flavor', 'textur', 'great', 'jar', 'open', 'easili', 'great', 'go', 'snack']","['month', 'old', 'time', 'write', 'great', 'review', 'like', 'flavor', 'texture', 'great', 'jar', 'open', 'easily', 'great', 'go', 'snack']","['month', 'old', 'time', 'write', 'great', 'review', 'like', 'flavor', 'textur', 'great', 'jar', 'open', 'easili', 'great', 'go', 'snack']"
936,B000ER6YO0,A13EBBWOMC0FUI,"Sherean Malekzadeh ""Sherean""",0,0,5,1263168000,One of my son's favorites,"My son started eating this when he was around 8 months old; he's now 14 months old and it's one of his favorites. Unfortunately, they don't carry it at the local grocery store (they carry other varieties of Earth's Best; just not this one or his other favorites, Spinach/Potatoes and Spaghetti with Cheese); they do carry it at some of the Whole Foods so I buy them there. I'm so glad to find them on Amazon! I get TIRED of ringing up a gazillion little jars at the store.<br /><br />We use this as a base and mix in other things - bits of cooked broccoli, small pieces of meat. I've also started adding spices to introduce him to new flavors.",very positive,My son started eating this when he was around 8 months old hes now 14 months old and its one of his favorites Unfortunately they dont carry it at the local grocery store they carry other varieties of Earths Best just not this one or his other favorites SpinachPotatoes and Spaghetti with Cheese they do carry it at some of the Whole Foods so I buy them there Im so glad to find them on Amazon I get TIRED of ringing up a gazillion little jars at the storebr br We use this as a base and mix in other things  bits of cooked broccoli small pieces of meat Ive also started adding spices to introduce him to new flavors,my son started eating this when he was around 8 months old hes now 14 months old and its one of his favorites unfortunately they dont carry it at the local grocery store they carry other varieties of earths best just not this one or his other favorites spinachpotatoes and spaghetti with cheese they do carry it at some of the whole foods so i buy them there im so glad to find them on amazon i get tired of ringing up a gazillion little jars at the storebr br we use this as a base and mix in other things  bits of cooked broccoli small pieces of meat ive also started adding spices to introduce him to new flavors,my son started eating this when he was around  months old hes now  months old and its one of his favorites unfortunately they dont carry it at the local grocery store they carry other varieties of earths best just not this one or his other favorites spinachpotatoes and spaghetti with cheese they do carry it at some of the whole foods so i buy them there im so glad to find them on amazon i get tired of ringing up a gazillion little jars at the storebr br we use this as a base and mix in other things  bits of cooked broccoli small pieces of meat ive also started adding spices to introduce him to new flavors,"['my', 'son', 'started', 'eating', 'this', 'when', 'he', 'was', 'around', 'months', 'old', 'hes', 'now', 'months', 'old', 'and', 'its', 'one', 'of', 'his', 'favorites', 'unfortunately', 'they', 'dont', 'carry', 'it', 'at', 'the', 'local', 'grocery', 'store', 'they', 'carry', 'other', 'varieties', 'of', 'earths', 'best', 'just', 'not', 'this', 'one', 'or', 'his', 'other', 'favorites', 'spinachpotatoes', 'and', 'spaghetti', 'with', 'cheese', 'they', 'do', 'carry', 'it', 'at', 'some', 'of', 'the', 'whole', 'foods', 'so', 'i', 'buy', 'them', 'there', 'im', 'so', 'glad', 'to', 'find', 'them', 'on', 'amazon', 'i', 'get', 'tired', 'of', 'ringing', 'up', 'a', 'gazillion', 'little', 'jars', 'at', 'the', 'storebr', 'br', 'we', 'use', 'this', 'as', 'a', 'base', 'and', 'mix', 'in', 'other', 'things', 'bits', 'of', 'cooked', 'broccoli', 'small', 'pieces', 'of', 'meat', 'ive', 'also', 'started', 'adding', 'spices', 'to', 'introduce', 'him', 'to', 'new', 'flavors']","['son', 'started', 'eating', 'around', 'months', 'old', 'hes', 'months', 'old', 'one', 'favorites', 'unfortunately', 'dont', 'carry', 'local', 'grocery', 'store', 'carry', 'varieties', 'earths', 'best', 'one', 'favorites', 'spinachpotatoes', 'spaghetti', 'cheese', 'carry', 'whole', 'foods', 'buy', 'im', 'glad', 'find', 'amazon', 'get', 'tired', 'ringing', 'gazillion', 'little', 'jars', 'storebr', 'br', 'use', 'base', 'mix', 'things', 'bits', 'cooked', 'broccoli', 'small', 'pieces', 'meat', 'ive', 'also', 'started', 'adding', 'spices', 'introduce', 'new', 'flavors']","['son', 'start', 'eat', 'around', 'month', 'old', 'he', 'month', 'old', 'one', 'favorit', 'unfortun', 'dont', 'carri', 'local', 'groceri', 'store', 'carri', 'varieti', 'earth', 'best', 'one', 'favorit', 'spinachpotato', 'spaghetti', 'chees', 'carri', 'whole', 'food', 'buy', 'im', 'glad', 'find', 'amazon', 'get', 'tire', 'ring', 'gazillion', 'littl', 'jar', 'storebr', 'br', 'use', 'base', 'mix', 'thing', 'bit', 'cook', 'broccoli', 'small', 'piec', 'meat', 'ive', 'also', 'start', 'ad', 'spice', 'introduc', 'new', 'flavor']","['son', 'started', 'eating', 'around', 'month', 'old', 'he', 'month', 'old', 'one', 'favorite', 'unfortunately', 'dont', 'carry', 'local', 'grocery', 'store', 'carry', 'variety', 'earth', 'best', 'one', 'favorite', 'spinachpotatoes', 'spaghetti', 'cheese', 'carry', 'whole', 'food', 'buy', 'im', 'glad', 'find', 'amazon', 'get', 'tired', 'ringing', 'gazillion', 'little', 'jar', 'storebr', 'br', 'use', 'base', 'mix', 'thing', 'bit', 'cooked', 'broccoli', 'small', 'piece', 'meat', 'ive', 'also', 'started', 'adding', 'spice', 'introduce', 'new', 'flavor']","['son', 'start', 'eat', 'around', 'month', 'old', 'he', 'month', 'old', 'one', 'favorit', 'unfortun', 'dont', 'carri', 'local', 'groceri', 'store', 'carri', 'varieti', 'earth', 'best', 'one', 'favorit', 'spinachpotato', 'spaghetti', 'chees', 'carri', 'whole', 'food', 'buy', 'im', 'glad', 'find', 'amazon', 'get', 'tire', 'ring', 'gazillion', 'littl', 'jar', 'storebr', 'br', 'use', 'base', 'mix', 'thing', 'bit', 'cook', 'broccoli', 'small', 'piec', 'meat', 'ive', 'also', 'start', 'ad', 'spice', 'introduc', 'new', 'flavor']"
937,B000ER6YO0,A3HI6N7GG4B2SW,K. Weaver,0,0,5,1262649600,Great,My baby loves Rice and Lentil and is one of her favorite things to eat.  If we are going somewhere I won't be able to warm the food she will eat this one cold.,very positive,My baby loves Rice and Lentil and is one of her favorite things to eat  If we are going somewhere I wont be able to warm the food she will eat this one cold,my baby loves rice and lentil and is one of her favorite things to eat  if we are going somewhere i wont be able to warm the food she will eat this one cold,my baby loves rice and lentil and is one of her favorite things to eat  if we are going somewhere i wont be able to warm the food she will eat this one cold,"['my', 'baby', 'loves', 'rice', 'and', 'lentil', 'and', 'is', 'one', 'of', 'her', 'favorite', 'things', 'to', 'eat', 'if', 'we', 'are', 'going', 'somewhere', 'i', 'wont', 'be', 'able', 'to', 'warm', 'the', 'food', 'she', 'will', 'eat', 'this', 'one', 'cold']","['baby', 'loves', 'rice', 'lentil', 'one', 'favorite', 'things', 'eat', 'going', 'somewhere', 'wont', 'able', 'warm', 'food', 'eat', 'one', 'cold']","['babi', 'love', 'rice', 'lentil', 'one', 'favorit', 'thing', 'eat', 'go', 'somewher', 'wont', 'abl', 'warm', 'food', 'eat', 'one', 'cold']","['baby', 'love', 'rice', 'lentil', 'one', 'favorite', 'thing', 'eat', 'going', 'somewhere', 'wont', 'able', 'warm', 'food', 'eat', 'one', 'cold']","['babi', 'love', 'rice', 'lentil', 'one', 'favorit', 'thing', 'eat', 'go', 'somewher', 'wont', 'abl', 'warm', 'food', 'eat', 'one', 'cold']"
938,B000ER6YO0,A34AHOC0OXMR2K,"T. Hunter ""T. Hunter""",0,0,5,1257897600,They make the best baby food.,My daughter loved this stuff. It is all natural and made very well.  Good to mix with other things as they get older too!  Beats Gerber.,very positive,My daughter loved this stuff It is all natural and made very well  Good to mix with other things as they get older too  Beats Gerber,my daughter loved this stuff it is all natural and made very well  good to mix with other things as they get older too  beats gerber,my daughter loved this stuff it is all natural and made very well  good to mix with other things as they get older too  beats gerber,"['my', 'daughter', 'loved', 'this', 'stuff', 'it', 'is', 'all', 'natural', 'and', 'made', 'very', 'well', 'good', 'to', 'mix', 'with', 'other', 'things', 'as', 'they', 'get', 'older', 'too', 'beats', 'gerber']","['daughter', 'loved', 'stuff', 'natural', 'made', 'well', 'good', 'mix', 'things', 'get', 'older', 'beats', 'gerber']","['daughter', 'love', 'stuff', 'natur', 'made', 'well', 'good', 'mix', 'thing', 'get', 'older', 'beat', 'gerber']","['daughter', 'loved', 'stuff', 'natural', 'made', 'well', 'good', 'mix', 'thing', 'get', 'older', 'beat', 'gerber']","['daughter', 'love', 'stuff', 'natur', 'made', 'well', 'good', 'mix', 'thing', 'get', 'older', 'beat', 'gerber']"
939,B000ER6YO0,A2RERXI7RH3CIA,Rebecca P. Baron,0,0,5,1249344000,A favorite,"My daughter is outgrowing baby food but will still eat this.  We tried 3rd foods on her and she doesn't like the texture of them.  This is really good for her and she likes it, so we keep buying it.",very positive,My daughter is outgrowing baby food but will still eat this  We tried 3rd foods on her and she doesnt like the texture of them  This is really good for her and she likes it so we keep buying it,my daughter is outgrowing baby food but will still eat this  we tried 3rd foods on her and she doesnt like the texture of them  this is really good for her and she likes it so we keep buying it,my daughter is outgrowing baby food but will still eat this  we tried rd foods on her and she doesnt like the texture of them  this is really good for her and she likes it so we keep buying it,"['my', 'daughter', 'is', 'outgrowing', 'baby', 'food', 'but', 'will', 'still', 'eat', 'this', 'we', 'tried', 'rd', 'foods', 'on', 'her', 'and', 'she', 'doesnt', 'like', 'the', 'texture', 'of', 'them', 'this', 'is', 'really', 'good', 'for', 'her', 'and', 'she', 'likes', 'it', 'so', 'we', 'keep', 'buying', 'it']","['daughter', 'outgrowing', 'baby', 'food', 'still', 'eat', 'tried', 'rd', 'foods', 'doesnt', 'like', 'texture', 'really', 'good', 'likes', 'keep', 'buying']","['daughter', 'outgrow', 'babi', 'food', 'still', 'eat', 'tri', 'rd', 'food', 'doesnt', 'like', 'textur', 'realli', 'good', 'like', 'keep', 'buy']","['daughter', 'outgrowing', 'baby', 'food', 'still', 'eat', 'tried', 'rd', 'food', 'doesnt', 'like', 'texture', 'really', 'good', 'like', 'keep', 'buying']","['daughter', 'outgrow', 'babi', 'food', 'still', 'eat', 'tri', 'rd', 'food', 'doesnt', 'like', 'textur', 'realli', 'good', 'like', 'keep', 'buy']"
940,B000ER6YO0,AP8QHMD5LS6KF,"Rochelle J. Flinn ""Rochelle Flinn""",0,0,5,1246838400,Geat Product,My son loves the Best Earth's baby food and his favorite seems to be the Vegetable and Turkey. He smiles at every mouthful.<br /><br />I would recommend this product to anyone who is looking for healthy feeding the organic way. All the food I feed my son is through Earth's Best.,very positive,My son loves the Best Earths baby food and his favorite seems to be the Vegetable and Turkey He smiles at every mouthfulbr br I would recommend this product to anyone who is looking for healthy feeding the organic way All the food I feed my son is through Earths Best,my son loves the best earths baby food and his favorite seems to be the vegetable and turkey he smiles at every mouthfulbr br i would recommend this product to anyone who is looking for healthy feeding the organic way all the food i feed my son is through earths best,my son loves the best earths baby food and his favorite seems to be the vegetable and turkey he smiles at every mouthfulbr br i would recommend this product to anyone who is looking for healthy feeding the organic way all the food i feed my son is through earths best,"['my', 'son', 'loves', 'the', 'best', 'earths', 'baby', 'food', 'and', 'his', 'favorite', 'seems', 'to', 'be', 'the', 'vegetable', 'and', 'turkey', 'he', 'smiles', 'at', 'every', 'mouthfulbr', 'br', 'i', 'would', 'recommend', 'this', 'product', 'to', 'anyone', 'who', 'is', 'looking', 'for', 'healthy', 'feeding', 'the', 'organic', 'way', 'all', 'the', 'food', 'i', 'feed', 'my', 'son', 'is', 'through', 'earths', 'best']","['son', 'loves', 'best', 'earths', 'baby', 'food', 'favorite', 'seems', 'vegetable', 'turkey', 'smiles', 'every', 'mouthfulbr', 'br', 'would', 'recommend', 'product', 'anyone', 'looking', 'healthy', 'feeding', 'organic', 'way', 'food', 'feed', 'son', 'earths', 'best']","['son', 'love', 'best', 'earth', 'babi', 'food', 'favorit', 'seem', 'veget', 'turkey', 'smile', 'everi', 'mouthfulbr', 'br', 'would', 'recommend', 'product', 'anyon', 'look', 'healthi', 'feed', 'organ', 'way', 'food', 'feed', 'son', 'earth', 'best']","['son', 'love', 'best', 'earth', 'baby', 'food', 'favorite', 'seems', 'vegetable', 'turkey', 'smile', 'every', 'mouthfulbr', 'br', 'would', 'recommend', 'product', 'anyone', 'looking', 'healthy', 'feeding', 'organic', 'way', 'food', 'feed', 'son', 'earth', 'best']","['son', 'love', 'best', 'earth', 'babi', 'food', 'favorit', 'seem', 'veget', 'turkey', 'smile', 'everi', 'mouthfulbr', 'br', 'would', 'recommend', 'product', 'anyon', 'look', 'healthi', 'feed', 'organ', 'way', 'food', 'feed', 'son', 'earth', 'best']"
941,B000ER6YO0,A1ESDLEDR9Y0JX,A. Spencer,1,2,1,1310256000,the garbanzo beans in it give horrible gas,To be fair only one of my twins got gas from this but it was horrible. Up all night screaming from gas pains. Garbanzo beans are not an ideal food for young babies.,very negative,To be fair only one of my twins got gas from this but it was horrible Up all night screaming from gas pains Garbanzo beans are not an ideal food for young babies,to be fair only one of my twins got gas from this but it was horrible up all night screaming from gas pains garbanzo beans are not an ideal food for young babies,to be fair only one of my twins got gas from this but it was horrible up all night screaming from gas pains garbanzo beans are not an ideal food for young babies,"['to', 'be', 'fair', 'only', 'one', 'of', 'my', 'twins', 'got', 'gas', 'from', 'this', 'but', 'it', 'was', 'horrible', 'up', 'all', 'night', 'screaming', 'from', 'gas', 'pains', 'garbanzo', 'beans', 'are', 'not', 'an', 'ideal', 'food', 'for', 'young', 'babies']","['fair', 'one', 'twins', 'got', 'gas', 'horrible', 'night', 'screaming', 'gas', 'pains', 'garbanzo', 'beans', 'ideal', 'food', 'young', 'babies']","['fair', 'one', 'twin', 'got', 'ga', 'horribl', 'night', 'scream', 'ga', 'pain', 'garbanzo', 'bean', 'ideal', 'food', 'young', 'babi']","['fair', 'one', 'twin', 'got', 'gas', 'horrible', 'night', 'screaming', 'gas', 'pain', 'garbanzo', 'bean', 'ideal', 'food', 'young', 'baby']","['fair', 'one', 'twin', 'got', 'ga', 'horribl', 'night', 'scream', 'ga', 'pain', 'garbanzo', 'bean', 'ideal', 'food', 'young', 'babi']"
942,B000ER6YO0,A2KTFTRTY0ONWF,CarlaVeg,1,2,2,1294531200,Baby didn't like it,"I usually make my baby's food.... it's so easy, steam fruits & veggies and puree.... but sometimes I don't have enough time to cook and I buy Earth's Best baby foods....baby likes all the fruits and veggies so far but didn't like this one. She refused to eat it. When I tried it I understood why, I wouldn't eat it myself either... it tastes nasty.... my poor baby.... immediately I made her a homemade potato, zucchini, & asparagus puree and she loved it. I wouldn't recommend this flavor!",negative,I usually make my babys food its so easy steam fruits  veggies and puree but sometimes I dont have enough time to cook and I buy Earths Best baby foodsbaby likes all the fruits and veggies so far but didnt like this one She refused to eat it When I tried it I understood why I wouldnt eat it myself either it tastes nasty my poor baby immediately I made her a homemade potato zucchini  asparagus puree and she loved it I wouldnt recommend this flavor,i usually make my babys food its so easy steam fruits  veggies and puree but sometimes i dont have enough time to cook and i buy earths best baby foodsbaby likes all the fruits and veggies so far but didnt like this one she refused to eat it when i tried it i understood why i wouldnt eat it myself either it tastes nasty my poor baby immediately i made her a homemade potato zucchini  asparagus puree and she loved it i wouldnt recommend this flavor,i usually make my babys food its so easy steam fruits  veggies and puree but sometimes i dont have enough time to cook and i buy earths best baby foodsbaby likes all the fruits and veggies so far but didnt like this one she refused to eat it when i tried it i understood why i wouldnt eat it myself either it tastes nasty my poor baby immediately i made her a homemade potato zucchini  asparagus puree and she loved it i wouldnt recommend this flavor,"['i', 'usually', 'make', 'my', 'babys', 'food', 'its', 'so', 'easy', 'steam', 'fruits', 'veggies', 'and', 'puree', 'but', 'sometimes', 'i', 'dont', 'have', 'enough', 'time', 'to', 'cook', 'and', 'i', 'buy', 'earths', 'best', 'baby', 'foodsbaby', 'likes', 'all', 'the', 'fruits', 'and', 'veggies', 'so', 'far', 'but', 'didnt', 'like', 'this', 'one', 'she', 'refused', 'to', 'eat', 'it', 'when', 'i', 'tried', 'it', 'i', 'understood', 'why', 'i', 'wouldnt', 'eat', 'it', 'myself', 'either', 'it', 'tastes', 'nasty', 'my', 'poor', 'baby', 'immediately', 'i', 'made', 'her', 'a', 'homemade', 'potato', 'zucchini', 'asparagus', 'puree', 'and', 'she', 'loved', 'it', 'i', 'wouldnt', 'recommend', 'this', 'flavor']","['usually', 'make', 'babys', 'food', 'easy', 'steam', 'fruits', 'veggies', 'puree', 'sometimes', 'dont', 'enough', 'time', 'cook', 'buy', 'earths', 'best', 'baby', 'foodsbaby', 'likes', 'fruits', 'veggies', 'far', 'didnt', 'like', 'one', 'refused', 'eat', 'tried', 'understood', 'wouldnt', 'eat', 'either', 'tastes', 'nasty', 'poor', 'baby', 'immediately', 'made', 'homemade', 'potato', 'zucchini', 'asparagus', 'puree', 'loved', 'wouldnt', 'recommend', 'flavor']","['usual', 'make', 'babi', 'food', 'easi', 'steam', 'fruit', 'veggi', 'pure', 'sometim', 'dont', 'enough', 'time', 'cook', 'buy', 'earth', 'best', 'babi', 'foodsbabi', 'like', 'fruit', 'veggi', 'far', 'didnt', 'like', 'one', 'refus', 'eat', 'tri', 'understood', 'wouldnt', 'eat', 'either', 'tast', 'nasti', 'poor', 'babi', 'immedi', 'made', 'homemad', 'potato', 'zucchini', 'asparagu', 'pure', 'love', 'wouldnt', 'recommend', 'flavor']","['usually', 'make', 'baby', 'food', 'easy', 'steam', 'fruit', 'veggie', 'puree', 'sometimes', 'dont', 'enough', 'time', 'cook', 'buy', 'earth', 'best', 'baby', 'foodsbaby', 'like', 'fruit', 'veggie', 'far', 'didnt', 'like', 'one', 'refused', 'eat', 'tried', 'understood', 'wouldnt', 'eat', 'either', 'taste', 'nasty', 'poor', 'baby', 'immediately', 'made', 'homemade', 'potato', 'zucchini', 'asparagus', 'puree', 'loved', 'wouldnt', 'recommend', 'flavor']","['usual', 'make', 'babi', 'food', 'easi', 'steam', 'fruit', 'veggi', 'pure', 'sometim', 'dont', 'enough', 'time', 'cook', 'buy', 'earth', 'best', 'babi', 'foodsbabi', 'like', 'fruit', 'veggi', 'far', 'didnt', 'like', 'one', 'refus', 'eat', 'tri', 'understood', 'wouldnt', 'eat', 'either', 'tast', 'nasti', 'poor', 'babi', 'immedi', 'made', 'homemad', 'potato', 'zucchini', 'asparagu', 'pure', 'love', 'wouldnt', 'recommend', 'flavor']"
943,B000ER6YO0,A62UHEAJJE7E,A. Peckinpaugh,1,2,5,1240704000,My baby's favorite dinner,"My six month old baby loves the Earth's Best 2nd Sweet Potato Chicken Dinner - it's his favorite. He seems to love all the Earth's Best 2nd foods - fruits, vegetables, and dinners. The consistency of the food makes it easy for him to eat - not too thick, not too thin.",very positive,My six month old baby loves the Earths Best 2nd Sweet Potato Chicken Dinner  its his favorite He seems to love all the Earths Best 2nd foods  fruits vegetables and dinners The consistency of the food makes it easy for him to eat  not too thick not too thin,my six month old baby loves the earths best 2nd sweet potato chicken dinner  its his favorite he seems to love all the earths best 2nd foods  fruits vegetables and dinners the consistency of the food makes it easy for him to eat  not too thick not too thin,my six month old baby loves the earths best nd sweet potato chicken dinner  its his favorite he seems to love all the earths best nd foods  fruits vegetables and dinners the consistency of the food makes it easy for him to eat  not too thick not too thin,"['my', 'six', 'month', 'old', 'baby', 'loves', 'the', 'earths', 'best', 'nd', 'sweet', 'potato', 'chicken', 'dinner', 'its', 'his', 'favorite', 'he', 'seems', 'to', 'love', 'all', 'the', 'earths', 'best', 'nd', 'foods', 'fruits', 'vegetables', 'and', 'dinners', 'the', 'consistency', 'of', 'the', 'food', 'makes', 'it', 'easy', 'for', 'him', 'to', 'eat', 'not', 'too', 'thick', 'not', 'too', 'thin']","['six', 'month', 'old', 'baby', 'loves', 'earths', 'best', 'nd', 'sweet', 'potato', 'chicken', 'dinner', 'favorite', 'seems', 'love', 'earths', 'best', 'nd', 'foods', 'fruits', 'vegetables', 'dinners', 'consistency', 'food', 'makes', 'easy', 'eat', 'thick', 'thin']","['six', 'month', 'old', 'babi', 'love', 'earth', 'best', 'nd', 'sweet', 'potato', 'chicken', 'dinner', 'favorit', 'seem', 'love', 'earth', 'best', 'nd', 'food', 'fruit', 'veget', 'dinner', 'consist', 'food', 'make', 'easi', 'eat', 'thick', 'thin']","['six', 'month', 'old', 'baby', 'love', 'earth', 'best', 'nd', 'sweet', 'potato', 'chicken', 'dinner', 'favorite', 'seems', 'love', 'earth', 'best', 'nd', 'food', 'fruit', 'vegetable', 'dinner', 'consistency', 'food', 'make', 'easy', 'eat', 'thick', 'thin']","['six', 'month', 'old', 'babi', 'love', 'earth', 'best', 'nd', 'sweet', 'potato', 'chicken', 'dinner', 'favorit', 'seem', 'love', 'earth', 'best', 'nd', 'food', 'fruit', 'veget', 'dinner', 'consist', 'food', 'make', 'easi', 'eat', 'thick', 'thin']"
